[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined variable: MisAutoBindSettableList common.php 第 4988 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: bindtype common.php 第 5009 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined variable: jshtml common.php 第 5083 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined variable: foothtml common.php 第 5085 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined variable: main e69901fc3f2d9c0c3a8ffe32a8255f32.php 第 27 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | SQL: SELECT count(*) as _count FROM mis_auto_bind WHERE bindaname ='MisAutoAhf' OR inbindaname='MisAutoAhf' [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Common\common.php，行号:541，运行时间:0.0000s ]
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | SQL: SELECT count(*) as _count FROM mis_auto_bind WHERE bindaname ='MisAutoAhf' OR inbindaname='MisAutoAhf' [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Common\common.php，行号:541，运行时间:0.0000s ]
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: bindid common.php 第 5947 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: bindaname common.php 第 5948 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Use of undefined constant MisAutoAhf - assumed 'MisAutoAhf' e69901fc3f2d9c0c3a8ffe32a8255f32.php 第 29 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: dialog e69901fc3f2d9c0c3a8ffe32a8255f32.php 第 31 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: main e69901fc3f2d9c0c3a8ffe32a8255f32.php 第 31 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: dialog e69901fc3f2d9c0c3a8ffe32a8255f32.php 第 32 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: projectid HiddenInputWidget.class.php 第 29 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: projectworkid HiddenInputWidget.class.php 第 31 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: auditFlowTuiTablename HiddenInputWidget.class.php 第 33 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: auditFlowTuiTableid HiddenInputWidget.class.php 第 34 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: auditZhuLicModel HiddenInputWidget.class.php 第 36 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: auditZhuLicId HiddenInputWidget.class.php 第 37 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: viewtype e69901fc3f2d9c0c3a8ffe32a8255f32.php 第 39 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: main e69901fc3f2d9c0c3a8ffe32a8255f32.php 第 39 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [2] Missing argument 5 for SystemConfigDetailModel::GetDetailFile(), called in E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\SystemConfigDetailModel.class.php on line 163 and defined SystemConfigDetailModel.class.php 第 365 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [2] Missing argument 2 for CommonModel::getDynamicFileName(), called in E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\SystemConfigDetailModel.class.php on line 375 and defined CommonModel.class.php 第 636 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [2] Missing argument 5 for SystemConfigDetailModel::GetDetailFile(), called in E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\SystemConfigDetailModel.class.php on line 165 and defined SystemConfigDetailModel.class.php 第 365 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [2] Missing argument 2 for CommonModel::getDynamicFileName(), called in E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\SystemConfigDetailModel.class.php on line 375 and defined CommonModel.class.php 第 636 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: projectid SystemConfigDetailModel.class.php 第 203 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: extendurl SystemConfigDetailModel.class.php 第 207 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: projectid SystemConfigDetailModel.class.php 第 203 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: extendurl SystemConfigDetailModel.class.php 第 207 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: projectid SystemConfigDetailModel.class.php 第 203 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: extendurl SystemConfigDetailModel.class.php 第 207 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: projectid SystemConfigDetailModel.class.php 第 203 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: extendurl SystemConfigDetailModel.class.php 第 207 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: projectid SystemConfigDetailModel.class.php 第 203 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: extendurl SystemConfigDetailModel.class.php 第 207 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: projectid SystemConfigDetailModel.class.php 第 203 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: extendurl SystemConfigDetailModel.class.php 第 207 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: projectid SystemConfigDetailModel.class.php 第 203 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: extendurl SystemConfigDetailModel.class.php 第 207 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: projectid SystemConfigDetailModel.class.php 第 203 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: extendurl SystemConfigDetailModel.class.php 第 207 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: js-iconBack ShowRightToolBarWidget.class.php 第 41 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: extendwhere Model.class.php 第 278 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | SQL: SELECT * FROM `mis_auto_bind` WHERE ( bindaname='MisAutoAhf' or inbindaname='MisAutoAhf' ) LIMIT 1   [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Widget\ShowRightToolBarWidget.class.php，行号:183，运行时间:0.0000s ]
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | SQL: SELECT * FROM `mis_auto_bind` WHERE ( bindaname='MisAutoAhf' or inbindaname='MisAutoAhf' ) LIMIT 1   [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Widget\ShowRightToolBarWidget.class.php，行号:183，运行时间:0.0000s ]
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined variable: actiontitle ShowRightToolBarWidget.class.php 第 224 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined variable: main e69901fc3f2d9c0c3a8ffe32a8255f32.php 第 42 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: myworkInit ShowAnchorNaviWidget.class.php 第 16 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined variable: html ShowAnchorNaviWidget.class.php 第 19 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: projectid e69901fc3f2d9c0c3a8ffe32a8255f32.php 第 52 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: createtime e69901fc3f2d9c0c3a8ffe32a8255f32.php 第 58 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: extendwhere Model.class.php 第 278 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | SQL: SELECT * FROM `mis_system_config_orderno` WHERE ( `table` = 'mis_auto_pzfuk' ) AND ( `modelname` = 'MisAutoAhf' ) LIMIT 1   [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\SystemConfigNumberModel.class.php，行号:55，运行时间:0.0010s ]
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | SQL: SELECT * FROM `mis_system_config_orderno` WHERE ( `table` = 'mis_auto_pzfuk' ) AND ( `modelname` = 'MisAutoAhf' ) LIMIT 1   [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\SystemConfigNumberModel.class.php，行号:55，运行时间:0.0010s ]
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: ordernonum ShowOrdernoWidget.class.php 第 42 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | SQL: SELECT tpl FROM `mis_dynamic_form_manage` WHERE id=(SELECT formid FROM `mis_dynamic_database_mas` WHERE `tablename`='mis_auto_pzfuk' LIMIT 1) [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\SystemConfigNumberModel.class.php，行号:55，运行时间:0.0010s ]
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | SQL: SELECT tpl FROM `mis_dynamic_form_manage` WHERE id=(SELECT formid FROM `mis_dynamic_database_mas` WHERE `tablename`='mis_auto_pzfuk' LIMIT 1) [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\SystemConfigNumberModel.class.php，行号:55，运行时间:0.0010s ]
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: testman e69901fc3f2d9c0c3a8ffe32a8255f32.php 第 66 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined variable: areainfoarry e69901fc3f2d9c0c3a8ffe32a8255f32.php 第 72 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Use of undefined constant areainfomap4 - assumed 'areainfomap4' e69901fc3f2d9c0c3a8ffe32a8255f32.php 第 72 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Use of undefined constant areainfomap4 - assumed 'areainfomap4' e69901fc3f2d9c0c3a8ffe32a8255f32.php 第 72 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | SQL: SHOW COLUMNS FROM `mis_system_areas` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\SystemConfigNumberModel.class.php，行号:55，运行时间:0.0050s ]
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | SQL: SHOW COLUMNS FROM `mis_system_areas` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\SystemConfigNumberModel.class.php，行号:55，运行时间:0.0050s ]
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: extendwhere Model.class.php 第 278 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | SQL: SELECT `id`,`name`,`parentid` FROM `mis_system_areas` WHERE ( `parentid` = 0 )  [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Common\common.php，行号:7364，运行时间:0.0150s ]
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | SQL: SELECT `id`,`name`,`parentid` FROM `mis_system_areas` WHERE ( `parentid` = 0 )  [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Common\common.php，行号:7364，运行时间:0.0150s ]
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined offset: 4 ShowAreaWidget.class.php 第 51 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined variable: address ShowAreaWidget.class.php 第 108 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: areainfomap4 e69901fc3f2d9c0c3a8ffe32a8255f32.php 第 74 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined variable: areainfoMap e69901fc3f2d9c0c3a8ffe32a8255f32.php 第 75 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined variable: areainfoMap e69901fc3f2d9c0c3a8ffe32a8255f32.php 第 76 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined variable: areainfoMap e69901fc3f2d9c0c3a8ffe32a8255f32.php 第 77 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined variable: areainfoMap e69901fc3f2d9c0c3a8ffe32a8255f32.php 第 78 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined variable: areainfoMap e69901fc3f2d9c0c3a8ffe32a8255f32.php 第 79 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined variable: areainfoMap e69901fc3f2d9c0c3a8ffe32a8255f32.php 第 80 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined variable: areainfoMap e69901fc3f2d9c0c3a8ffe32a8255f32.php 第 81 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [2] Missing argument 1 for UserModel::getConfNotAuth(), called in E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\CommonAction.class.php on line 90 and defined UserModel.class.php 第 409 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined variable: type UserModel.class.php 第 411 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: NOT_AUTH_MODUL UserModel.class.php 第 416 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: iseditor CommonAction.class.php 第 5532 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: iseditor CommonAction.class.php 第 5532 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: iseditor CommonAction.class.php 第 5532 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: iseditor CommonAction.class.php 第 5532 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: MisAutoAhf ShowActionWidget.class.php 第 84 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: misautoahf_add ShowActionWidget.class.php 第 127 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: more ShowActionWidget.class.php 第 136 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | NOTIC: [8] Undefined index: rules ShowActionWidget.class.php 第 163 行.
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | INFO: Run ParseTemplate Behavior [ RunTime:0.107007s ]
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | INFO: Run ParseTemplate Behavior [ RunTime:0.107007s ]
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | INFO: [ view_parse ] --END-- [ RunTime:0.107007s ]
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | INFO: Tag[ view_parse ] --END-- [ RunTime:0.107007s ]
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | INFO: [ view_filter ] --START--
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | INFO: Tag[ view_filter ] --START--
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | INFO: Run ShowRuntime Behavior [ RunTime:0.001000s ]
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | INFO: Run ShowRuntime Behavior [ RunTime:0.001000s ]
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | INFO: [ view_filter ] --END-- [ RunTime:0.003000s ]
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003000s ]
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | INFO: [ view_end ] --START--
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | INFO: Tag[ view_end ] --START--
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | INFO: Run ShowPageTrace Behavior [ RunTime:0.001000s ]
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | INFO: Run ShowPageTrace Behavior [ RunTime:0.001000s ]
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | INFO: [ view_end ] --END-- [ RunTime:0.001000s ]
[ 2018-09-30T11:11:09+08:00 ] /Admin/index.php/MisAutoAhf/add | INFO: Tag[ view_end ] --END-- [ RunTime:0.001000s ]
[ 2018-09-30T11:11:10+08:00 ] /Admin/index.php/Common/getDBData | INFO: [ route_check ] --START--
[ 2018-09-30T11:11:10+08:00 ] /Admin/index.php/Common/getDBData | INFO: Tag[ route_check ] --START--
[ 2018-09-30T11:11:10+08:00 ] /Admin/index.php/Common/getDBData | INFO: Run CheckRoute Behavior [ RunTime:0.001000s ]
[ 2018-09-30T11:11:10+08:00 ] /Admin/index.php/Common/getDBData | INFO: Run CheckRoute Behavior [ RunTime:0.001000s ]
[ 2018-09-30T11:11:10+08:00 ] /Admin/index.php/Common/getDBData | INFO: [ route_check ] --END-- [ RunTime:0.001000s ]
[ 2018-09-30T11:11:10+08:00 ] /Admin/index.php/Common/getDBData | INFO: Tag[ route_check ] --END-- [ RunTime:0.001000s ]
[ 2018-09-30T11:11:10+08:00 ] /Admin/index.php/Common/getDBData | INFO: [ app_begin ] --START--
[ 2018-09-30T11:11:10+08:00 ] /Admin/index.php/Common/getDBData | INFO: Tag[ app_begin ] --START--
[ 2018-09-30T11:11:10+08:00 ] /Admin/index.php/Common/getDBData | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2018-09-30T11:11:10+08:00 ] /Admin/index.php/Common/getDBData | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2018-09-30T11:11:10+08:00 ] /Admin/index.php/Common/getDBData | INFO: Run CheckLang Behavior [ RunTime:0.002001s ]
[ 2018-09-30T11:11:10+08:00 ] /Admin/index.php/Common/getDBData | INFO: Run CheckLang Behavior [ RunTime:0.002001s ]
[ 2018-09-30T11:11:10+08:00 ] /Admin/index.php/Common/getDBData | INFO: [ app_begin ] --END-- [ RunTime:0.003001s ]
[ 2018-09-30T11:11:10+08:00 ] /Admin/index.php/Common/getDBData | INFO: Tag[ app_begin ] --END-- [ RunTime:0.003001s ]
[ 2018-09-30T11:11:10+08:00 ] /Admin/index.php/Common/getDBData | SQL: SHOW COLUMNS FROM `user` [ 执行文件：，行号:，运行时间:0.0070s ]
[ 2018-09-30T11:11:10+08:00 ] /Admin/index.php/Common/getDBData | SQL: SHOW COLUMNS FROM `user` [ 执行文件：，行号:，运行时间:0.0070s ]
[ 2018-09-30T11:11:10+08:00 ] /Admin/index.php/Common/getDBData | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-30T11:11:10+08:00 ] /Admin/index.php/Common/getDBData | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-30T11:11:10+08:00 ] /Admin/index.php/Common/getDBData | NOTIC: [2] Missing argument 1 for UserModel::getConfNotAuth(), called in E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\CommonAction.class.php on line 90 and defined UserModel.class.php 第 409 行.
